ID;Consommation;Annee;Mois;Jour;Creneau;JourSem;NumSem;temp;cover;hum;dummyJF;vacances_zone_a;vacances_zone_b;vacances_zone_c;nb_zones
2017-07-13-12;39561598720;2017;7;13;12;jeudi;28;23,31578947;78,07692308;56,63157895;0;1;1;1;3
2017-07-13-15;36671522760;2017;7;13;15;jeudi;28;24,48157895;75,17241379;52;0;1;1;1;3
2017-07-13-18;34198008117;2017;7;13;18;jeudi;28;23,06578947;67,36842105;55,52631579;0;1;1;1;3
2017-07-13-21;33629396616;2017;7;13;21;jeudi;28;19,36578947;75;71,5;0;1;1;1;3
2017-07-14-00;29205914628;2017;7;14;0;vendredi;28;17,68684211;76,11111111;77,55263158;1;1;1;1;3
2017-07-14-03;24132452672;2017;7;14;3;vendredi;28;16,45;77,5;81,97368421;1;1;1;1;3
2017-07-14-06;24336047447;2017;7;14;6;vendredi;28;17,34210526;77,82608696;79,13157895;1;1;1;1;3
2017-07-14-09;30005387666;2017;7;14;9;vendredi;28;20,82368421;73,6;61,65789474;1;1;1;1;3
2017-07-14-12;32143021395;2017;7;14;12;vendredi;28;23,3;75,95238095;52,28947368;1;1;1;1;3
2017-07-14-15;29177712449;2017;7;14;15;vendredi;28;24,13421053;62,5;47,63157895;1;1;1;1;3
2017-07-14-18;29044602208;2017;7;14;18;vendredi;28;22,74473684;62,30769231;51,26315789;1;1;1;1;3
2017-07-14-21;30642719945;2017;7;14;21;vendredi;28;18,62972973;49,44444444;66,37837838;1;1;1;1;3
2017-07-15-00;27471996880;2017;7;15;0;samedi;28;16,21052632;53,63636364;75,15789474;0;1;1;1;3
2017-07-15-03;23109266553;2017;7;15;3;samedi;28;14,99473684;76,25;78,94736842;0;1;1;1;3
2017-07-15-06;24130252237;2017;7;15;6;samedi;28;16,52105263;69,11764706;75,52631579;0;1;1;1;3
2017-07-15-09;29921958441;2017;7;15;9;samedi;28;21,21891892;75,66666667;55,81081081;0;1;1;1;3
2017-07-15-12;32194778410;2017;7;15;12;samedi;28;23,94736842;76,66666667;45,81578947;0;1;1;1;3
2017-07-15-15;29690876546;2017;7;15;15;samedi;28;25,16842105;62,30769231;43,07894737;0;1;1;1;3
2017-07-15-18;29294705212;2017;7;15;18;samedi;28;23,71052632;78,18181818;48,34210526;0;1;1;1;3
2017-07-15-21;30647003641;2017;7;15;21;samedi;28;19,71315789;85;62,97368421;0;1;1;1;3
2017-07-16-00;27142456870;2017;7;16;0;dimanche;29;17,86578947;80,45454545;69,5;0;1;1;1;3
2017-07-16-03;22421014418;2017;7;16;3;dimanche;29;16,76578947;82,57142857;74,89473684;0;1;1;1;3
2017-07-16-06;22230125956;2017;7;16;6;dimanche;29;18,33243243;75,88235294;71,81081081;0;1;1;1;3
2017-07-16-09;27808475868;2017;7;16;9;dimanche;29;23,15789474;71,63157895;56,21052632;0;1;1;1;3
2017-07-16-12;30244985695;2017;7;16;12;dimanche;29;26,24736842;65,3125;48,42105263;0;1;1;1;3
2017-07-16-15;27541146701;2017;7;16;15;dimanche;29;27,57894737;51,66666667;45,84210526;0;1;1;1;3
2017-07-16-18;28644295750;2017;7;16;18;dimanche;29;26,33947368;55,625;49,02631579;0;1;1;1;3
2017-07-16-21;31391125918;2017;7;16;21;dimanche;29;21,73157895;40,14285714;65,55263158;0;1;1;1;3
2017-07-17-00;27847255947;2017;7;17;0;lundi;29;19,19210526;56,66666667;74,15789474;0;1;1;1;3
2017-07-17-03;24634005816;2017;7;17;3;lundi;29;17,60263158;48,27272727;80,5;0;1;1;1;3
2017-07-17-06;30567678713;2017;7;17;6;lundi;29;19,64210526;51,0625;75,39473684;0;1;1;1;3
2017-07-17-09;38111453799;2017;7;17;9;lundi;29;24,69736842;60,38461538;57,55263158;0;1;1;1;3
2017-07-17-12;40413271834;2017;7;17;12;lundi;29;28,04736842;62;46,86842105;0;1;1;1;3
2017-07-17-15;38066081556;2017;7;17;15;lundi;29;29,00789474;67,66666667;43,10526316;0;1;1;1;3
2017-07-17-18;36040368206;2017;7;17;18;lundi;29;27,21578947;61,25;48,02631579;0;1;1;1;3
2017-07-17-21;35496960627;2017;7;17;21;lundi;29;23,09473684;52,5;60,34210526;0;1;1;1;3
2017-07-18-00;30583455950;2017;7;18;0;mardi;29;20,57631579;41,42857143;68,26315789;0;1;1;1;3
2017-07-18-03;26940868158;2017;7;18;3;mardi;29;18,85789474;32,85714286;72,13157895;0;1;1;1;3
2017-07-18-06;32159831066;2017;7;18;6;mardi;29;20,60263158;42,30769231;67,57894737;0;1;1;1;3
2017-07-18-09;39434589312;2017;7;18;9;mardi;29;26,37631579;58,75;49,71052632;0;1;1;1;3
2017-07-18-12;41569021579;2017;7;18;12;mardi;29;29,7027027;57,5;42,67567568;0;1;1;1;3
2017-07-18-15;39362288996;2017;7;18;15;mardi;29;30,25789474;61,66666667;42,55263158;0;1;1;1;3
2017-07-18-18;36928710524;2017;7;18;18;mardi;29;28,41891892;71,6;46;0;1;1;1;3
2017-07-18-21;35912361268;2017;7;18;21;mardi;29;23,47837838;65,625;61,10810811;0;1;1;1;3
2017-07-19-00;30845782266;2017;7;19;0;mercredi;29;21,73783784;75;66,78378378;0;1;1;1;3
2017-07-19-03;27243123774;2017;7;19;3;mercredi;29;20,53243243;74,75;68,75675676;0;1;1;1;3
2017-07-19-06;32398191058;2017;7;19;6;mercredi;29;21,15675676;81,19047619;68,05405405;0;1;1;1;3
2017-07-19-09;39343196647;2017;7;19;9;mercredi;29;24,24473684;86,875;61,60526316;0;1;1;1;3
2017-07-19-12;40823543384;2017;7;19;12;mercredi;29;26,13421053;82,08333333;56,52631579;0;1;1;1;3
2017-07-19-15;38322017267;2017;7;19;15;mercredi;29;26,86842105;82,59259259;53,63157895;0;1;1;1;3
2017-07-19-18;36037691843;2017;7;19;18;mercredi;29;24,5;87,08333333;62,10526316;0;1;1;1;3
2017-07-19-21;35013375766;2017;7;19;21;mercredi;29;21,32368421;86,45833333;73,57894737;0;1;1;1;3
2017-07-20-00;30166966458;2017;7;20;0;jeudi;29;19,71315789;97,77777778;79,18421053;0;1;1;1;3
2017-07-20-03;26782286184;2017;7;20;3;jeudi;29;18,37894737;97,30769231;82,65789474;0;1;1;1;3
2017-07-20-06;31859879259;2017;7;20;6;jeudi;29;18,5;88,14814815;80,02631579;0;1;1;1;3
2017-07-20-09;38379847147;2017;7;20;9;jeudi;29;21,12702703;86,07142857;66,48648649;0;1;1;1;3
2017-07-20-12;39658846721;2017;7;20;12;jeudi;29;22,72631579;84,33333333;58,44736842;0;1;1;1;3
2017-07-20-15;36823080431;2017;7;20;15;jeudi;29;23,05789474;84,64285714;54,73684211;0;1;1;1;3
2017-07-20-18;34706254887;2017;7;20;18;jeudi;29;21,75263158;73,125;57,60526316;0;1;1;1;3
2017-07-20-21;34214598237;2017;7;20;21;jeudi;29;18,42894737;82,63157895;70,21052632;0;1;1;1;3
2017-07-21-00;29610669988;2017;7;21;0;vendredi;29;16,31315789;74,64285714;78,13157895;0;1;1;1;3
2017-07-21-03;26190496469;2017;7;21;3;vendredi;29;15,35;72,8125;81,31578947;0;1;1;1;3
2017-07-21-06;31207817284;2017;7;21;6;vendredi;29;16,98684211;79,4;76,44736842;0;1;1;1;3
2017-07-21-09;37775361240;2017;7;21;9;vendredi;29;21,20263158;79,2;62,34210526;0;1;1;1;3
2017-07-21-12;38917216654;2017;7;21;12;vendredi;29;23,18947368;80;57,42105263;0;1;1;1;3
2017-07-21-15;35675886650;2017;7;21;15;vendredi;29;23,47368421;87,40740741;57,78947368;0;1;1;1;3
2017-07-21-18;33680952256;2017;7;21;18;vendredi;29;21,85263158;92,17391304;64,26315789;0;1;1;1;3
2017-07-21-21;33592497242;2017;7;21;21;vendredi;29;18,71081081;91,25;77,16216216;0;1;1;1;3
2017-07-22-00;28796882175;2017;7;22;0;samedi;29;17,43157895;79,6875;81,97368421;0;1;1;1;3
2017-07-22-03;24196368751;2017;7;22;3;samedi;29;16,50526316;74,25;85,52631579;0;1;1;1;3
2017-07-22-06;25165687244;2017;7;22;6;samedi;29;17,50789474;75,2;83;0;1;1;1;3
2017-07-22-09;30905063973;2017;7;22;9;samedi;29;20,82894737;83,95833333;69,81578947;0;1;1;1;3
2017-07-22-12;32756917880;2017;7;22;12;samedi;29;22,76578947;87,59259259;61,68421053;0;1;1;1;3
2017-07-22-15;29808344087;2017;7;22;15;samedi;29;22,79736842;88,16666667;62,39473684;0;1;1;1;3
2017-07-22-18;29535642480;2017;7;22;18;samedi;29;21,21621622;88,8;68,45945946;0;1;1;1;3
2017-07-22-21;30686775882;2017;7;22;21;samedi;29;18,54864865;83,66666667;77,86486486;0;1;1;1;3
2017-07-23-00;27088201499;2017;7;23;0;dimanche;30;17,32972973;83,33333333;80,91891892;0;1;1;1;3
2017-07-23-03;22402688375;2017;7;23;3;dimanche;30;16,32702703;82,82608696;83,35135135;0;1;1;1;3
2017-07-23-06;22166582991;2017;7;23;6;dimanche;30;16,99189189;81,95652174;79,86486486;0;1;1;1;3
2017-07-23-09;27480790019;2017;7;23;9;dimanche;30;20,02972973;81,6;65,24324324;0;1;1;1;3
2017-07-23-12;29800354770;2017;7;23;12;dimanche;30;21,94054054;86,66666667;58,97297297;0;1;1;1;3
2017-07-23-15;26656109360;2017;7;23;15;dimanche;30;22,38918919;87,11538462;58,89189189;0;1;1;1;3
2017-07-23-18;28026397966;2017;7;23;18;dimanche;30;20,5972973;92,30769231;67,62162162;0;1;1;1;3
2017-07-23-21;30572028243;2017;7;23;21;dimanche;30;18,55945946;94,25925926;77,16216216;0;1;1;1;3
2017-07-24-00;27053211788;2017;7;24;0;lundi;30;17,22702703;95,2;82,94594595;0;1;1;1;3
2017-07-24-03;24005713630;2017;7;24;3;lundi;30;16,41351351;88,91304348;86,62162162;0;1;1;1;3
2017-07-24-06;29821289588;2017;7;24;6;lundi;30;16,74594595;88,07692308;85,75675676;0;1;1;1;3
2017-07-24-09;36760466062;2017;7;24;9;lundi;30;18,96578947;89;74,57894737;0;1;1;1;3
2017-07-24-12;38127818000;2017;7;24;12;lundi;30;20,79210526;80,86206897;65,5;0;1;1;1;3
2017-07-24-15;35195759546;2017;7;24;15;lundi;30;20,97894737;78,10344828;63,81578947;0;1;1;1;3
2017-07-24-18;33840585360;2017;7;24;18;lundi;30;19,66315789;87,5;68,07894737;0;1;1;1;3
2017-07-24-21;33403499152;2017;7;24;21;lundi;30;17,57894737;86,19047619;76;0;1;1;1;3
2017-07-25-00;28872592904;2017;7;25;0;mardi;30;16,45789474;89,76190476;81,18421053;0;1;1;1;3
2017-07-25-03;25377146774;2017;7;25;3;mardi;30;15,59210526;84,56521739;83,36842105;0;1;1;1;3
2017-07-25-06;30616437434;2017;7;25;6;mardi;30;16,11578947;87,32142857;82,65789474;0;1;1;1;3
2017-07-25-09;37118459820;2017;7;25;9;mardi;30;18,9;86,83333333;69,71052632;0;1;1;1;3
2017-07-25-12;38146503956;2017;7;25;12;mardi;30;20,84210526;84,21875;61,92105263;0;1;1;1;3
2017-07-25-15;35187365152;2017;7;25;15;mardi;30;21,42894737;79,81481481;59,34210526;0;1;1;1;3
2017-07-25-18;33662157679;2017;7;25;18;mardi;30;20,46315789;89,5;62,65789474;0;1;1;1;3
2017-07-25-21;33430692184;2017;7;25;21;mardi;30;17,45789474;82,38461538;74,92105263;0;1;1;1;3
2017-07-26-00;28968712191;2017;7;26;0;mercredi;30;15,88157895;79,28571429;81,15789474;0;1;1;1;3
2017-07-26-03;25388690516;2017;7;26;3;mercredi;30;15,11315789;85,68181818;85,02631579;0;1;1;1;3
2017-07-26-06;30428525558;2017;7;26;6;mercredi;30;16,15;88,7037037;83,28947368;0;1;1;1;3
2017-07-26-09;37125434786;2017;7;26;9;mercredi;30;19,73684211;86,72413793;68,31578947;0;1;1;1;3
2017-07-26-12;38402250783;2017;7;26;12;mercredi;30;21,92894737;85,19230769;61,39473684;0;1;1;1;3
2017-07-26-15;35417652909;2017;7;26;15;mercredi;30;22,42105263;88,51851852;61,92105263;0;1;1;1;3
2017-07-26-18;34137137855;2017;7;26;18;mercredi;30;21,03947368;94,03846154;68,68421053;0;1;1;1;3
2017-07-26-21;33826017028;2017;7;26;21;mercredi;30;18,82894737;94,77272727;77,44736842;0;1;1;1;3
2017-07-27-00;29265101271;2017;7;27;0;jeudi;30;17,56842105;94,54545455;81,68421053;0;1;1;1;3
2017-07-27-03;25614534564;2017;7;27;3;jeudi;30;16,80789474;95;83,63157895;0;1;1;1;3
2017-07-27-06;30654610313;2017;7;27;6;jeudi;30;17,17894737;94,64285714;83,73684211;0;1;1;1;3
2017-07-27-09;37163280877;2017;7;27;9;jeudi;30;20,23947368;93,75;72,28947368;0;1;1;1;3
2017-07-27-12;38518150264;2017;7;27;12;jeudi;30;22,92105263;85,37037037;61,63157895;0;1;1;1;3
2017-07-27-15;35720156989;2017;7;27;15;jeudi;30;23,35;90,19230769;59,52631579;0;1;1;1;3
2017-07-27-18;34114373454;2017;7;27;18;jeudi;30;22,17105263;86,04166667;62,89473684;0;1;1;1;3
2017-07-27-21;33927873446;2017;7;27;21;jeudi;30;19,25945946;87,66666667;74,24324324;0;1;1;1;3
2017-07-28-00;29366676397;2017;7;28;0;vendredi;30;17,66052632;84,6875;79,10526316;0;1;1;1;3
2017-07-28-03;25615576660;2017;7;28;3;vendredi;30;16,84473684;87,91666667;82,07894737;0;1;1;1;3
2017-07-28-06;30448665996;2017;7;28;6;vendredi;30;17,43421053;94,80769231;80,55263158;0;1;1;1;3
2017-07-28-09;36817919354;2017;7;28;9;vendredi;30;20,85526316;89,6;65,02631579;0;1;1;1;3
2017-07-28-12;37717036043;2017;7;28;12;vendredi;30;23,25789474;79,25925926;55,10526316;0;1;1;1;3
2017-07-28-15;34481504094;2017;7;28;15;vendredi;30;24,15526316;79,8;53,39473684;0;1;1;1;3
2017-07-28-18;32798506228;2017;7;28;18;vendredi;30;23,18421053;87,94117647;57,10526316;0;1;1;1;3
2017-07-28-21;33079948143;2017;7;28;21;vendredi;30;19,91052632;81,875;70,55263158;0;1;1;1;3
2017-07-29-00;28331948156;2017;7;29;0;samedi;30;18,15789474;76,7;77,10526316;0;1;1;1;3
2017-07-29-03;23631580549;2017;7;29;3;samedi;30;17,22105263;77,89473684;81,57894737;0;1;1;1;3
2017-07-29-06;24577171304;2017;7;29;6;samedi;30;18,28421053;84,31818182;79,05263158;0;1;1;1;3
2017-07-29-09;30592325472;2017;7;29;9;samedi;30;22,55526316;84,47368421;65,28947368;0;1;1;1;3
2017-07-29-12;32808355358;2017;7;29;12;samedi;30;25,71052632;72,41176471;57,28947368;0;1;1;1;3
2017-07-29-15;30061448356;2017;7;29;15;samedi;30;26,93157895;75,26315789;55,18421053;0;1;1;1;3
2017-07-29-18;29685382507;2017;7;29;18;samedi;30;25,59459459;83,07692308;58,43243243;0;1;1;1;3
2017-07-29-21;30979872232;2017;7;29;21;samedi;30;21,76216216;80,83333333;73,35135135;0;1;1;1;3
2017-07-30-00;27260586678;2017;7;30;0;dimanche;31;20,12972973;78,75;78,10810811;0;1;1;1;3
2017-07-30-03;22479674104;2017;7;30;3;dimanche;31;19,04864865;76,875;80,43243243;0;1;1;1;3
2017-07-30-06;22240581404;2017;7;30;6;dimanche;31;19,65405405;78,04347826;78,2972973;0;1;1;1;3
2017-07-30-09;27602375449;2017;7;30;9;dimanche;31;22,53513514;84,13043478;66,37837838;0;1;1;1;3
2017-07-30-12;29574844012;2017;7;30;12;dimanche;31;24,61388889;88,95833333;57,36111111;0;1;1;1;3
2017-07-30-15;26412275786;2017;7;30;15;dimanche;31;25,47222222;75,43478261;53,05555556;0;1;1;1;3
2017-07-30-18;27589325742;2017;7;30;18;dimanche;31;23,39444444;81,05263158;60,63888889;0;1;1;1;3
2017-07-30-21;30285666618;2017;7;30;21;dimanche;31;20,16388889;90,3125;73,55555556;0;1;1;1;3
2017-07-31-00;26701882305;2017;7;31;0;lundi;31;18,33611111;86;80,19444444;0;1;1;1;3
2017-07-31-03;23387204442;2017;7;31;3;lundi;31;17,36388889;83,18181818;82,63888889;0;1;1;1;3
2017-07-31-06;28254080476;2017;7;31;6;lundi;31;18,09166667;77,95454545;81,77777778;0;1;1;1;3
2017-07-31-09;35048752120;2017;7;31;9;lundi;31;21,65675676;79,44444444;66,56756757;0;1;1;1;3
2017-07-31-12;37108304295;2017;7;31;12;lundi;31;24,32162162;82,5;58,62162162;0;1;1;1;3
2017-07-31-15;34567371138;2017;7;31;15;lundi;31;25,78918919;80,22727273;53,7027027;0;1;1;1;3
2017-07-31-18;33317568283;2017;7;31;18;lundi;31;24,09189189;79,11764706;58,97297297;0;1;1;1;3
2017-07-31-21;33343722137;2017;7;31;21;lundi;31;20,65945946;79,25;71,86486486;0;1;1;1;3
2017-08-01-00;28569445838;2017;8;1;0;mardi;31;19,01081081;86,84210526;78,64864865;0;1;1;1;3
2017-08-01-03;24925291152;2017;8;1;3;mardi;31;18,20810811;75;80,16216216;0;1;1;1;3
2017-08-01-06;29359812623;2017;8;1;6;mardi;31;18,61351351;79,81481481;80,48648649;0;1;1;1;3
2017-08-01-09;36157851482;2017;8;1;9;mardi;31;22,46486486;81,04166667;67,37837838;0;1;1;1;3
2017-08-01-12;37816355253;2017;8;1;12;mardi;31;25,40263158;74,76190476;56,47368421;0;1;1;1;3
2017-08-01-15;35050379396;2017;8;1;15;mardi;31;25,83947368;77,91666667;54,52631579;0;1;1;1;3
2017-08-01-18;33399119251;2017;8;1;18;mardi;31;24,03157895;83,82352941;61,05263158;0;1;1;1;3
2017-08-01-21;33415792249;2017;8;1;21;mardi;31;20,83157895;87;71,92105263;0;1;1;1;3
2017-08-02-00;28670992958;2017;8;2;0;mercredi;31;18,78947368;76,66666667;79,86842105;0;1;1;1;3
2017-08-02-03;24990279387;2017;8;2;3;mercredi;31;17,72105263;81,78571429;84,52631579;0;1;1;1;3
2017-08-02-06;29329911437;2017;8;2;6;mercredi;31;18,70526316;77,42857143;82,65789474;0;1;1;1;3
2017-08-02-09;36461268280;2017;8;2;9;mercredi;31;24,15526316;69;63,65789474;0;1;1;1;3
2017-08-02-12;38564350712;2017;8;2;12;mercredi;31;27,13684211;77,22222222;54,94736842;0;1;1;1;3
2017-08-02-15;36102326542;2017;8;2;15;mercredi;31;28,21315789;77,63157895;52,71052632;0;1;1;1;3
2017-08-02-18;34495749499;2017;8;2;18;mercredi;31;26,55675676;82,5;58,37837838;0;1;1;1;3
2017-08-02-21;34312203700;2017;8;2;21;mercredi;31;22,91052632;83,66666667;72,28947368;0;1;1;1;3
2017-08-03-00;29336493351;2017;8;3;0;jeudi;31;21,05526316;78,82352941;78,39473684;0;1;1;1;3
2017-08-03-03;25575779337;2017;8;3;3;jeudi;31;20,12631579;86,25;80,78947368;0;1;1;1;3
2017-08-03-06;29954317644;2017;8;3;6;jeudi;31;20,28947368;83,4;82,05263158;0;1;1;1;3
2017-08-03-09;36833735668;2017;8;3;9;jeudi;31;24;79,64285714;65,23684211;0;1;1;1;3
2017-08-03-12;38708738904;2017;8;3;12;jeudi;31;26,84473684;75,90909091;53,89473684;0;1;1;1;3
2017-08-03-15;36070046112;2017;8;3;15;jeudi;31;27,13684211;80,90909091;52,86842105;0;1;1;1;3
2017-08-03-18;34170532950;2017;8;3;18;jeudi;31;25,62105263;84,23076923;55,55263158;0;1;1;1;3
2017-08-03-21;34081344400;2017;8;3;21;jeudi;31;21,95526316;80;68,94736842;0;1;1;1;3
2017-08-04-00;29172744647;2017;8;4;0;vendredi;31;20,39736842;87,05882353;74,13157895;0;1;1;1;3
2017-08-04-03;25417630548;2017;8;4;3;vendredi;31;19,09210526;90,23809524;80,10526316;0;1;1;1;3
2017-08-04-06;29564735059;2017;8;4;6;vendredi;31;19,83684211;88,86363636;77,86842105;0;1;1;1;3
2017-08-04-09;36236125374;2017;8;4;9;vendredi;31;23,42894737;85,76923077;63,52631579;0;1;1;1;3
2017-08-04-12;37814615647;2017;8;4;12;vendredi;31;25,94736842;81,875;55,78947368;0;1;1;1;3
2017-08-04-15;34973961048;2017;8;4;15;vendredi;31;26,83947368;80,2173913;53,73684211;0;1;1;1;3
2017-08-04-18;33251889590;2017;8;4;18;vendredi;31;25,21578947;82,10526316;59,5;0;1;1;1;3
2017-08-04-21;33479273171;2017;8;4;21;vendredi;31;21,91315789;79,72222222;71,10526316;0;1;1;1;3
2017-08-05-00;28302524192;2017;8;5;0;samedi;31;20,18947368;88,82352941;76,84210526;0;1;1;1;3
2017-08-05-03;23786426353;2017;8;5;3;samedi;31;18,93947368;83,5;80,10526316;0;1;1;1;3
2017-08-05-06;24681708472;2017;8;5;6;samedi;31;19,07631579;76;80,42105263;0;1;1;1;3
2017-08-05-09;30431215175;2017;8;5;9;samedi;31;22,37894737;76,73076923;67,34210526;0;1;1;1;3
2017-08-05-12;32612470981;2017;8;5;12;samedi;31;24,56578947;73,4;57,57894737;0;1;1;1;3
2017-08-05-15;29718306054;2017;8;5;15;samedi;31;24,75789474;70;53,55263158;0;1;1;1;3
2017-08-05-18;29272100350;2017;8;5;18;samedi;31;22,74736842;75;57,73684211;0;1;1;1;3
2017-08-05-21;30692215976;2017;8;5;21;samedi;31;19,32894737;77,5;68,18421053;0;1;1;1;3
2017-08-06-00;26675173986;2017;8;6;0;dimanche;32;16,95789474;71,07142857;74,89473684;0;1;1;1;3
2017-08-06-03;22122290582;2017;8;6;3;dimanche;32;15,4;79,47368421;79,39473684;0;1;1;1;3
2017-08-06-06;21874812966;2017;8;6;6;dimanche;32;15,82368421;72,10526316;79,89473684;0;1;1;1;3
2017-08-06-09;26684830987;2017;8;6;9;dimanche;32;20,08108108;60,66666667;62,75675676;0;1;1;1;3
2017-08-06-12;28604692628;2017;8;6;12;dimanche;32;23,39736842;62,33333333;46,26315789;0;1;1;1;3
2017-08-06-15;25734876144;2017;8;6;15;dimanche;32;24,55526316;50,83333333;42,15789474;0;1;1;1;3
2017-08-06-18;26772996148;2017;8;6;18;dimanche;32;23,21315789;34,44444444;44,68421053;0;1;1;1;3
2017-08-06-21;29798001798;2017;8;6;21;dimanche;32;18,34210526;21,42857143;61,36842105;0;1;1;1;3
2017-08-07-00;26146781478;2017;8;7;0;lundi;32;15,45526316;24;71,86842105;0;1;1;1;3
2017-08-07-03;22705193120;2017;8;7;3;lundi;32;14,01842105;38,5;74,84210526;0;1;1;1;3
2017-08-07-06;26648185154;2017;8;7;6;lundi;32;15,29210526;49;73;0;1;1;1;3
2017-08-07-09;33015116800;2017;8;7;9;lundi;32;22,18947368;49,61538462;51,34210526;0;1;1;1;3
2017-08-07-12;35189499177;2017;8;7;12;lundi;32;25,50526316;55,41666667;40,13157895;0;1;1;1;3
2017-08-07-15;32647653441;2017;8;7;15;lundi;32;26,56052632;70,3125;39,13157895;0;1;1;1;3
2017-08-07-18;31634142702;2017;8;7;18;lundi;32;24,06315789;79;48,65789474;0;1;1;1;3
2017-08-07-21;32148243978;2017;8;7;21;lundi;32;20,00526316;87,72727273;64,5;0;1;1;1;3
2017-08-08-00;27473311681;2017;8;8;0;mardi;32;18,31578947;91,66666667;74,07894737;0;1;1;1;3
2017-08-08-03;23823614639;2017;8;8;3;mardi;32;17,01315789;94,44444444;81,68421053;0;1;1;1;3
2017-08-08-06;27577115669;2017;8;8;6;mardi;32;17,00263158;93,96551724;83,05263158;0;1;1;1;3
2017-08-08-09;33736455274;2017;8;8;9;mardi;32;18,64473684;93,70967742;77,86842105;0;1;1;1;3
2017-08-08-12;34824640216;2017;8;8;12;mardi;32;20,25789474;86,77419355;67,07894737;0;1;1;1;3
2017-08-08-15;31724610847;2017;8;8;15;mardi;32;20,80789474;82,77777778;62,44736842;0;1;1;1;3
2017-08-08-18;30924024223;2017;8;8;18;mardi;32;19,47105263;83,4;64,92105263;0;1;1;1;3
2017-08-08-21;31405458964;2017;8;8;21;mardi;32;16,68947368;82,05882353;74,39473684;0;1;1;1;3
2017-08-09-00;26848032676;2017;8;9;0;mercredi;32;14,82894737;78,66666667;82,23684211;0;1;1;1;3
2017-08-09-03;23293602998;2017;8;9;3;mercredi;32;13,48684211;73,33333333;86;0;1;1;1;3
2017-08-09-06;26962491988;2017;8;9;6;mercredi;32;14,11842105;77,60869565;85,94736842;0;1;1;1;3
2017-08-09-09;33071903854;2017;8;9;9;mercredi;32;18,24210526;78,63636364;67,23684211;0;1;1;1;3
2017-08-09-12;34580753785;2017;8;9;12;mercredi;32;20,01842105;78,2;57,73684211;0;1;1;1;3
2017-08-09-15;31520052846;2017;8;9;15;mercredi;32;19,93947368;85;58,15789474;0;1;1;1;3
2017-08-09-18;30732762032;2017;8;9;18;mercredi;32;18,21578947;90;65,05263158;0;1;1;1;3
2017-08-09-21;31274240519;2017;8;9;21;mercredi;32;15,63684211;87,61904762;76,55263158;0;1;1;1;3
2017-08-10-00;26879158235;2017;8;10;0;jeudi;32;14,33421053;90;80,39473684;0;1;1;1;3
2017-08-10-03;23264503893;2017;8;10;3;jeudi;32;13,57368421;93,05;82,44736842;0;1;1;1;3
2017-08-10-06;27066900966;2017;8;10;6;jeudi;32;13,95526316;87,35714286;82,73684211;0;1;1;1;3
2017-08-10-09;33040546548;2017;8;10;9;jeudi;32;16,91578947;85,48387097;71,42105263;0;1;1;1;3
2017-08-10-12;34324788586;2017;8;10;12;jeudi;32;19,08947368;81,96428571;60,81578947;0;1;1;1;3
2017-08-10-15;31209309910;2017;8;10;15;jeudi;32;19,10526316;80,92592593;62,23684211;0;1;1;1;3
2017-08-10-18;30639592376;2017;8;10;18;jeudi;32;17,50263158;78,07692308;68,63157895;0;1;1;1;3
2017-08-10-21;31211719603;2017;8;10;21;jeudi;32;14,93947368;81,94444444;78,18421053;0;1;1;1;3
2017-08-11-00;26866369746;2017;8;11;0;vendredi;32;13,82894737;81,42857143;82,81578947;0;1;1;1;3
2017-08-11-03;23205359309;2017;8;11;3;vendredi;32;13,01842105;84,69565217;85,15789474;0;1;1;1;3
2017-08-11-06;26999063134;2017;8;11;6;vendredi;32;13,58157895;85,26923077;84,31578947;0;1;1;1;3
2017-08-11-09;33003618893;2017;8;11;9;vendredi;32;16,61052632;86,20689655;71,02631579;0;1;1;1;3
2017-08-11-12;34120937803;2017;8;11;12;vendredi;32;18,86578947;87,91666667;60,18421053;0;1;1;1;3
2017-08-11-15;30536468659;2017;8;11;15;vendredi;32;19,57631579;83,51851852;58,42105263;0;1;1;1;3
2017-08-11-18;29758303876;2017;8;11;18;vendredi;32;18,52631579;90,55555556;61,94736842;0;1;1;1;3
2017-08-11-21;30899451159;2017;8;11;21;vendredi;32;15,87105263;87,64705882;74,5;0;1;1;1;3
2017-08-12-00;26427148586;2017;8;12;0;samedi;32;14,83157895;89,04761905;79,5;0;1;1;1;3
2017-08-12-03;22045919304;2017;8;12;3;samedi;32;13,87894737;86,36363636;84,21052632;0;1;1;1;3
2017-08-12-06;23124318526;2017;8;12;6;samedi;32;14,36842105;86,34615385;84,84210526;0;1;1;1;3
2017-08-12-09;28451077167;2017;8;12;9;samedi;32;18,19736842;88,33333333;70,55263158;0;1;1;1;3
